source,target,NACE,weight
NO,JP,G,4039903.874965967
NO,JP,C,678768.4589718342
NO,JP,C,200179.74385745043
NO,JP,C,2987227.1516291574
NO,JP,F,32245719.56085199
NO,JP,H,8526549.124005908
NO,JP,C,9412037.09222348
NO,JP,C,3186814.065
NO,JP,H,21271222.101527885
NO,JP,C,2291601.137366722
NO,JP,F,700645.059008063
NO,JP,C,4884589.055034335
NO,JP,C,2270608.171425859
NO,JP,G,514656358.1135436
NO,JP,C,19756462.84037785
NO,JP,C,932377.525730958
NO,JP,G,14748480.202499999
NO,JP,R,16313409.774227928
NO,JP,C,770927.9687304866
NO,JP,C,2740695.168905437
NO,JP,C,14004195.344878934
NO,JP,G,67930088.64144838
NO,JP,C,8765758.483701825
NO,JP,C,21238243.378716666
NO,JP,C,3280633.036479127
NO,JP,C,7927166.992954248
NO,JP,G,1919440.3842717048
NO,JP,C,47025834.30475162
NO,JP,C,2136164.3658063416
NO,JP,I,549325.3466282272
NO,JP,G,924498.0299999999
NO,JP,I,1000939.2974857638
NO,JP,C,5686483.238734725
NO,JP,I,423101.74270737893
NO,JP,K,8842538.885770913
NO,JP,C,20609221.834916577
NO,JP,G,9318433.983808013
NO,JP,C,6183004.875286156
NO,JP,C,797785.3676919588
NO,JP,C,16145658.250969095
NO,JP,G,13714567.85186562
NO,JP,G,11753039.190718792
NO,JP,H,31791122.505413026
NO,JP,C,11312148.67266502
NO,JP,K,3831191.5949999997
NO,JP,K,5000120.576533309
NO,JP,S,568742.4917574691
NO,JP,C,1895037.998870283
NO,JP,P,903743.3299950957
NO,JP,K,1400843.4199526596
NO,JP,K,3136921.099341154
NO,JP,J,1627822.8981135748
NO,JP,K,3421767.200960834
NO,JP,C,9511490.825000001
NO,JP,C,7388542.9176599365
NO,JP,C,7797739.780195376
NO,JP,K,3365809.8961482574
NO,JP,C,2520974.6907329857
NO,JP,C,2890891.8077737144
NO,JP,G,21760419.112535145
NO,JP,C,9344336.132432323
NO,JP,B,1822891.645
NO,JP,C,4026429.5635114373
NO,JP,C,24615811.980001196
NO,JP,C,11171613.056154143
NO,JP,C,1673178.0805541037
NO,JP,H,9176903.411718262
NO,JP,J,3656546.2985163904
NO,JP,G,2477317.9185325173
NO,JP,C,11184579.242835231
NO,JP,G,9393158.192232678
NO,JP,J,13372765.932203248
NO,JP,R,6138339.059365915
NO,JP,K,1112578.353579068
NO,JP,C,1048217.8131088972
NO,JP,K,254249058.08430862
NO,JP,C,13468425.768324124
NO,JP,F,213060.5625
NO,JP,C,45438458.81157128
NO,JP,G,206941.8087737906
NO,JP,K,5390365.0526825795
NO,JP,F,105289439.9602211
NO,JP,K,62655327.83290443
NO,JP,C,13648737.6521471
NO,JP,F,30964824.9710347
NO,JP,K,11021246.632632677
NO,JP,C,47186982.47155854
NO,JP,C,122933719.93933187
NO,JP,C,5169834.932771577
NO,JP,J,4923923.313941736
NO,JP,C,5629918.324461561
NO,JP,L,14748950.563546775
NO,JP,F,7001151.62127252
NO,JP,C,20742355.54917221
NO,JP,C,54667876.25262223
NO,JP,C,20489667.9009746
NO,JP,J,218249.77273043632
NO,JP,C,680514.867818418
NO,JP,H,1075301.4735581756
NO,JP,J,73301.20581132769
NO,JP,J,4551391.770312138
NO,JP,N,1005178.0912092674
NO,JP,C,1376600.854301201
NO,JP,F,70865947.10816105
NO,JP,G,1862089.0787815119
NO,JP,C,760331.5094715195
NO,JP,C,16752412.725080883
NO,JP,C,10410346.631602176
NO,JP,C,56476409.15085757
NO,JP,C,8643455.781203704
NO,JP,C,53279867.45669329
NO,JP,C,1478277.593825082
NO,JP,M,414928.79293049814
NO,JP,C,2217810.2349120593
NO,JP,C,2805115.3231135937
NO,JP,G,14106296.629856352
NO,JP,M,5388726.7797262
NO,JP,C,100911354.60120133
NO,JP,C,8851410.736715334
NO,JP,H,7714563.197031496
NO,JP,I,250280.2423772049
NO,JP,C,28710263.516379893
NO,JP,C,4705685.892203392
NO,JP,C,2182511.7565219593
NO,JP,C,12888947.000397302
NO,JP,I,13592910.11254201
NO,JP,N,2664404.669625452
NO,JP,G,10517094.304636454
NO,JP,C,9388621.14113394
NO,JP,N,27243.62464941367
NO,JP,C,1872719.5358000945
NO,JP,C,5875662.999554201
NO,JP,K,908686.2918476892
NO,JP,C,168708291.93267128
NO,JP,C,549587.7049220015
NO,JP,C,35134336.40756732
NO,JP,C,6853957.798382278
NO,JP,G,26914521.32421531
NO,JP,C,1131737.634634638
NO,JP,C,33116387.575356442
NO,JP,F,134098680.206028
NO,JP,C,78959909.75250001
NO,JP,G,4354029.31665761
NO,JP,C,19762845.70564856
NO,JP,C,2359683.497970296
NO,JP,G,61869232.473385185
NO,JP,C,2867297.957105477
NO,JP,C,17844128.969623767
NO,JP,G,7770010.285045217
NO,JP,G,363242417.37603325
NO,JP,N,21956623.956403956
NO,JP,L,4213845.61
NO,JP,C,890838.0487729013
NO,JP,H,296137.90378080186
NO,JP,H,2099527.0259816004
NO,JP,C,2903576.944060364
NO,JP,H,55624337.74891137
NO,JP,C,1570754.2619725072
NO,JP,H,385142.3561913973
NO,JP,I,2787777.797144916
NO,JP,C,4444016.2241639355
NO,JP,L,2832648.6808914808
NO,JP,C,1256526.6341292858
NO,JP,C,41703481.66860884
NO,JP,I,1125669.336911559
NO,JP,H,12834128.320595352
NO,JP,K,2831828.7648174404
NO,JP,K,1804615.8118070841
NO,JP,F,5636889.932004334
NO,JP,C,3360545.4171191775
NO,JP,K,2097696.7540304377
NO,JP,S,6136403.75543954
NO,JP,J,40492.63799188435
NO,JP,K,7181726.168849096
NO,JP,C,5583518.541469084
NO,JP,G,33970474.86398102
NO,JP,C,1468626.6283579764
NO,JP,C,31577489.453015264
NO,JP,C,1043412.6785469711
NO,JP,G,10347952.651439345
NO,JP,K,1185903.6694906354
NO,JP,N,18616484.523581747
NO,JP,K,11385792.364101108
NO,JP,C,32863481.12435363
NO,JP,L,754415.3091333354
NO,JP,C,26940410.1530349
NO,JP,C,11176867.665914115
NO,JP,L,9905988.430650497
NO,JP,C,41393369.57908727
NO,JP,G,583976064.5861764
NO,JP,C,31069076.854950517
NO,JP,C,9191275.79548742
NO,JP,C,166562025.75192198
NO,JP,K,9120442.30632978
NO,JP,C,6232535.800333946
NO,JP,K,2515414.735328461
NO,JP,M,21099653.24955918
NO,JP,C,317832.1876777932
NO,JP,C,1100365.111710415
NO,JP,C,6244361.695523596
NO,JP,C,12370013.477870593
NO,JP,C,3455714.575979877
NO,JP,F,27402985.16844845
NO,JP,R,245107.50027815497
NO,JP,C,3999999.884993033
NO,JP,C,441986.30658610916
NO,JP,J,8398151.345547032
NO,JP,C,1976814.019534694
NO,JP,G,37119659.112710945
NO,JP,G,5824522.397108054
NO,JP,L,3058340.4860427952
NO,JP,K,3678193.892824437
NO,JP,C,293165.561042825
NO,JP,C,7798865.412872792
NO,JP,K,43865167.648035176
NO,JP,F,937455.6898546779
NO,JP,C,21118116.89555854
NO,JP,C,14326565.666184498
NO,JP,Q,43584.07564945332
NO,JP,C,7171527.369955657
NO,JP,C,1835818.1100742435
NO,JP,C,1560812.2428296935
NO,JP,K,7637703.300750639
NO,JP,F,31848911.88086028
NO,JP,C,27053680.84427855
NO,JP,C,53089528.6598142
NO,JP,G,1866356.2030567161
NO,JP,C,5298613.556947978
NO,JP,J,8426233.894520493
NO,JP,C,57150317.61406997
NO,JP,F,14343075.864818115
NO,JP,F,9957329.284571014
NO,JP,C,185473.4528056812
NO,JP,C,7782925.650038051
NO,JP,C,912271.3389525032
NO,JP,S,614169.3964048981
NO,JP,J,1700241.050438733
NO,JP,E,3413735.1512887315
NO,JP,G,200656013.41809887
NO,JP,K,116666.1451163873
NO,JP,C,6717801.300600869
NO,JP,J,61465420.83590613
NO,JP,I,1945033.0319288613
NO,JP,C,22473144.057644874
NO,JP,C,7731886.0347930575
NO,JP,G,21181846.65324748
NO,JP,I,426348.8702367699
NO,JP,C,900733.6761919392
NO,JP,G,747108.433396225
NO,JP,C,1798010.3456493712
NO,JP,C,21766795.973050524
NO,JP,H,243714783.43955502
NO,JP,J,5363605.847923955
NO,JP,J,5103881.534884472
NO,JP,C,164020.895141809
NO,JP,F,25939773.96624546
NO,JP,M,2920430.2567235865
NO,JP,C,1162213.3706831823
NO,JP,L,2096274.1729843144
NO,JP,C,13535259.587838532
NO,JP,J,199566596.20290193
NO,JP,K,10481217.686576206
NO,JP,K,263213.76748577534
NO,JP,G,1270090.146213369
NO,JP,C,7815349.926877828
NO,JP,I,31711.514828167856
NO,JP,C,14519841.900890654
NO,JP,C,6714779.231119093
NO,JP,G,57187704.34419694
NO,JP,J,1064034.851323396
NO,JP,Q,5412230.797979557
NO,JP,H,597370.8451432909
NO,JP,C,229651160.56167674
NO,JP,G,678194.6598449039
NO,JP,C,51096358.99710385
NO,JP,G,782238.3005083371
NO,JP,C,951161.4505153083
NO,JP,C,8197777.765213788
NO,JP,C,853934.3908784633
NO,JP,C,2712806.898952503
NO,JP,C,4332908.788201321
NO,JP,C,77362.32461422443
NO,JP,K,2244171.4777217386
NO,JP,C,3142867.6950653456
NO,JP,G,7809796.173964531
NO,JP,C,2617083.4341621133
NO,JP,K,10058265.3141155
NO,JP,K,277038.82475043734
NO,JP,G,73709614.72367677
NO,JP,F,8685253.31213805
NO,JP,K,4046988.135
NO,JP,G,192307.9124790251
NO,JP,C,2468424.0972463717
NO,JP,I,2733305.7534771776
NO,JP,C,15241057.919549925
NO,JP,G,29215432.3137156
NO,JP,C,14762327.535813617
NO,JP,C,7396252.185500645
NO,JP,C,8594491.487755442
NO,JP,C,5092642.910827606
NO,JP,M,166746.56480760634
NO,JP,C,7234667.785716882
NO,JP,C,35143261.55456815
NO,JP,C,28295869.58164131
NO,JP,C,25038719.502585206
NO,JP,C,57169092.78465008
NO,JP,C,4805501.9399999995
NO,JP,K,4530140.0722559355
NO,JP,C,11664614.09214449
NO,JP,G,995378.8614325761
NO,JP,C,548157.102465772
NO,JP,K,4900537.598869467
NO,JP,C,29231713.29116388
NO,JP,C,25566570.286458816
NO,JP,C,6342060.786037069
NO,JP,K,2691301.3925387114
NO,JP,C,11292690.688953396
NO,JP,C,5375189.88
NO,JP,G,53345.828243286596
NO,JP,C,1192290.0561665213
NO,JP,N,4584754.985862145
NO,JP,C,1961874.6556516741
NO,JP,K,9825078.815869153
NO,JP,I,1622692.6066458514
NO,JP,C,6429417.306443524
NO,JP,C,832115.5649583256
NO,JP,C,10286860.122881033
NO,JP,C,33724619.399413034
NO,JP,G,3243305.228984944
NO,JP,C,240553825.16277608
NO,JP,H,8186049.213249243
NO,JP,C,17199237.604079075
NO,JP,K,2859710.9471552945
NO,JP,C,1545546.7187182186
NO,JP,G,13420093.800764788
NO,JP,F,9579181.171795739
NO,JP,F,925460.4063119959
NO,JP,G,6461114.2538425
NO,JP,G,40327146.32191521
NO,JP,K,2196799.7009073785
NO,JP,K,2637790.4669759204
NO,JP,Q,150497.25308300028
NO,JP,K,30556.00291657269
NO,JP,K,4975318.238036925
NO,JP,C,13801256.794473572
NO,JP,G,9313100.336559536
NO,KE,C,782690.5284564018
NO,KE,C,331503.3911727607
NO,KE,B,923749.3305048108
NO,KE,G,25660460.59962147
NO,KE,D,24623752.030568574
NO,KE,C,8716940.59236119
NO,KE,K,13414277.096229572
NO,KE,C,125021.73921159745
NO,KE,J,4598205.450684145
NO,KE,K,488650.4636172239
NO,KE,K,2163621.5875
NO,KE,K,398136.9067309856
NO,KE,K,1189659.3718090404
NO,KH,K,0.0
NO,KR,G,58446969.38969901
NO,KR,F,38074224.50948713
NO,KR,A,13676405.629441893
NO,KR,K,67644166.48002666
NO,KR,H,170667.09813996794
NO,KR,C,3711370.4450709196
NO,KR,C,2062294.4736252415
NO,KR,C,3254767.175615847
NO,KR,C,4302397.047025397
NO,KR,C,1244803.9849473713
NO,KR,H,6384381.50529795
NO,KR,G,19675637.115697455
NO,KR,C,5119117.205132074
NO,KR,K,140485497.7968833
NO,KR,F,2994028.782709122
NO,KR,K,84259136.08646162
NO,KR,H,33708336.41877579
NO,KR,K,2801384.1407183646
NO,KR,F,96907685.4189712
NO,KR,H,2465858.6538457633
NO,KR,K,14073340.905443441
NO,KR,C,3591027.4943507053
NO,KR,C,33082.444492966824
NO,KR,K,61518519.59593413
NO,KR,C,293030.9468625188
NO,KR,C,9756293.146174654
NO,KR,C,12219746.357513718
NO,KR,C,8908297.27549621
NO,KR,C,586248.7420963192
NO,KR,C,1328930.690101795
NO,KR,G,91089325.49730793
NO,KR,C,276802.34484355326
NO,KR,C,361429.757717014
NO,KR,K,8005916.375479521
NO,KR,C,1470867.7675430416
NO,KR,K,73569483.69212602
NO,KR,C,13639668.794899909
NO,KR,C,659934.3183937526
NO,KR,C,8066213.746348089
NO,KR,C,495587.3524928713
NO,KR,C,8133734.903205574
NO,KR,G,8574457.832001269
NO,KR,C,123672.30707812787
NO,KR,C,566999.8262353706
NO,KR,M,17149.71225555062
NO,KR,C,787874.7209254891
NO,KR,C,70651199.96606705
NO,KR,C,104634.24966124217
NO,KR,C,29946275.171945043
NO,KR,C,16052374.256925834
NO,KR,M,583209.8552079892
NO,KR,C,2663546.9031473636
NO,KR,C,10509389.733026156
NO,KR,C,10458183.401796104
NO,KR,K,137777917.67200235
NO,KR,C,53635.894109368324
NO,KR,C,8648165.851853156
NO,KR,C,209600761.4992947
NO,KR,C,12112893.867959691
NO,KR,C,6045691.134177545
NO,KR,K,40661936.08661898
NO,KR,C,431780.6016574188
NO,KR,C,825848.7126157796
NO,KR,C,16498639.642873876
NO,KR,C,3316240.0101755336
NO,KR,C,3556062.421913624
NO,KR,F,86705025.2595993
NO,KR,C,262501949.2432346
NO,KR,C,1228566.6762488103
NO,KR,G,47602803.213337034
NO,KR,C,8811382.13490011
NO,KR,C,5843807.458046446
NO,KR,C,4396268.497274671
NO,KR,C,2848233.940581029
NO,KR,G,23422151.172222357
NO,KR,K,112339142.59775153
NO,KR,K,33290331.000104703
NO,KR,C,710784.8562440514
NO,KR,H,57147690.4888451
NO,KR,C,4961546.5676332
NO,KR,C,3904454.82618091
NO,KR,C,16160920.330335801
NO,KR,C,379808.68546869984
NO,KR,R,2716512.553039141
NO,KR,C,109072.83964250058
NO,KR,M,7199682.790445657
NO,KR,K,35900199.030670255
NO,KR,C,3855730.08789948
NO,KR,I,24557589.44451292
NO,KR,C,6954869.551561675
NO,KR,F,5217474.795380347
NO,KR,C,171650.75921235798
NO,KR,C,40936864.56734359
NO,KR,C,69562349.68717131
NO,KR,C,1082062.2082068524
NO,KR,C,15653978.598140502
NO,KR,M,1215066.2090368865
NO,KR,C,87846300.60231677
NO,KR,C,42743274.70991636
NO,KR,C,49909827.992047116
NO,KR,C,6749480.923817836
NO,KR,G,110445991.04566684
NO,KR,C,21050590.518761136
NO,KR,C,1274305.623988633
NO,KR,C,149649224.0510648
NO,KR,C,24796596.90484371
NO,KR,N,23186099.039262652
NO,KR,K,67290907.31223956
NO,KR,M,33395416.16621456
NO,KR,G,64797.09487587196
NO,KR,C,5648434.071648596
NO,KR,F,42689931.716563076
NO,KR,F,951246.0327634353
NO,KR,C,742632.8119095754
NO,KR,C,26999904.21369821
NO,KR,K,16249929.436523864
NO,KR,C,597018.2849360586
NO,KR,K,9566183.28073664
NO,KR,K,10103665.707083587
NO,KR,C,27973059.966067676
NO,KR,F,15383661.275133276
NO,KR,J,46019007.10841259
NO,KR,H,3242412.879030871
NO,KR,C,161757361.8583725
NO,KR,J,1219004.7108052254
NO,KR,C,37354624.227487326
NO,KR,J,24219966.883620813
NO,KR,G,100900961.37076601
NO,KR,J,3092895.831151812
NO,KR,N,449168.44609093544
NO,KR,P,6983753.257203055
NO,KR,C,18432455.39190154
NO,KR,C,9682388.457575774
NO,KR,C,7822539.650511256
NO,KR,H,27281920.68468852
NO,KR,N,1363461.284317156
NO,KR,C,4311587.540031323
NO,KR,K,32841291.01288858
NO,KR,C,26833364.484550815
NO,KR,J,4789252.309451496
NO,KR,C,1537371.4925624174
NO,KR,J,2196462.8030035617
NO,KR,C,28381.116658986797
NO,KR,J,19594489.082121562
NO,KR,G,10014140.924888974
NO,KR,C,802493.0099647306
NO,KR,K,254584.43031627586
NO,KR,N,334241.34932912345
NO,KR,N,6229111.644821633
NO,KR,C,4201685.8918656185
NO,KR,G,41732978.02161431
NO,KR,G,25045251.784660093
NO,KR,G,11730208.347700687
NO,KR,R,4234355.274016254
NO,KR,J,3494167.978806085
NO,KR,J,594627.5273807645
NO,KR,J,10936174.814564526
NO,KR,C,1420811.8611717464
NO,KR,J,104150430.28739974
NO,KR,C,720773.8292814352
NO,KR,C,7148510.992812895
NO,KR,C,7270682.107211466
NO,KR,C,179277.56079283415
NO,KR,C,939357.6340028346
NO,KR,J,261215.53003507375
NO,KR,J,50760891.0982565
NO,KR,J,2849199.303919029
NO,KR,C,9856168.05489747
NO,KR,J,366353.4796044338
NO,KR,J,2500288.688834288
NO,KR,J,6116706.077509253
NO,KR,J,14767451.254111249
NO,KR,J,19224505.163954165
NO,KR,C,2893066.1399999997
NO,KR,C,13905841.286804687
NO,KR,K,198848.41910478115
NO,KR,K,3703711.525524545
NO,KR,J,216451.09225100037
NO,KR,N,243409.9361593637
NO,KR,J,455099.92990703334
NO,KR,C,4215075.932360172
NO,KR,C,3441558.182526097
NO,KR,M,144729.9758940637
NO,KR,P,340603.75792251586
NO,KR,C,828689.0821842933
NO,KR,C,19529985.824227132
NO,KR,G,20212566.710822683
NO,KR,M,65368251.523900844
NO,KR,J,5642024.175673274
NO,KR,N,106508307.99363132
NO,KR,C,137238147.5948883
NO,KR,C,24857011.98958146
NO,KR,G,30407531.503006868
NO,KR,G,2366078.134212768
NO,KR,K,13830645.262060983
NO,KR,C,176234.328762773
NO,KR,C,245139877.5629686
NO,KR,C,1192841.6293745148
NO,KR,C,3764430.526721506
NO,KR,N,139212.04962923288
NO,KR,G,8738538.400039744
NO,KR,C,304222.57682066556
NO,KR,K,6304442.973645119
NO,KR,C,194018.9140834284
NO,KR,C,3898106.5980863133
NO,KR,K,3036612.5065008025
NO,KR,M,2760974.4245925094
NO,KR,J,550045.3418568373
NO,KR,K,6814560.328899004
NO,KR,C,23340003.974248394
NO,KR,C,23193789.479713473
NO,KR,G,188703.42775130333
NO,KR,J,379936.15696402424
NO,KR,B,9735204.735673768
NO,KR,K,102425.31707001622
NO,KR,C,26572092.518280048
NO,KR,K,56714.965000000004
NO,KR,K,6270978.29370737
NO,KR,C,151616.75684550442
NO,KR,C,17941443.36293502
NO,KR,G,20874300.931935176
NO,KR,J,10472149.050416725
NO,KR,K,1757085.37767905
NO,KR,J,899326.5456845599
NO,KR,C,23311574.58037204
NO,KR,C,3340235.7751290393
NO,KR,K,438268.54482519627
NO,KR,C,7991249.502454538
NO,KR,K,100896.0361447978
NO,KR,C,15282952.205552172
NO,KR,C,17866229.802227568
NO,KR,G,1780607.17567644
NO,KR,C,466806.8151874182
NO,KR,K,26812574.13943593
NO,KR,D,4414663.096852829
NO,KR,D,106926433.8916079
NO,KR,C,2118636.86503448
NO,KR,C,10253999.36340062
NO,KR,C,83328939.99691658
NO,KR,C,5861994.628867985
NO,KR,C,8563668.116471414
NO,KR,C,2379151.5431934996
NO,KR,C,3782617.2039076975
NO,KR,C,7120205.944932392
NO,KR,C,15188780.012648065
NO,KR,C,5012573.039984608
NO,KR,C,1225622.7416651153
NO,KR,C,624293.6113250254
NO,KR,C,8803833.497522335
NO,KR,C,37283461.46104968
NO,KR,G,137785769.675448
NO,KR,C,12057754.583210694
NO,KR,C,1086927751.0453932
NO,KR,C,5130832.079653041
NO,KR,C,9632833.44045639
NO,KR,C,7853550.745660715
NO,KR,C,2008547.4451242327
NO,KR,C,488708.8882765048
NO,KR,C,3735723.071985078
NO,KR,C,4542325.67465443
NO,KR,C,1965597.6195747277
NO,KR,C,228238.27697171867
NO,KR,C,1918335.2625
NO,KR,C,4703723.305275864
NO,KR,C,209159.19231123925
NO,KR,C,36078808.423097365
NO,KR,C,17032873.12998503
NO,KR,C,168108.4325
NO,KR,C,13363027.12594124
NO,KR,J,5434416.2533173105
NO,KR,C,2558708.0114924456
NO,KR,C,571275.843945726
NO,KR,C,130240329.07446261
NO,KR,C,3652410.1120031513
NO,KR,C,1294633.9792780315
NO,KR,C,11325612.766879536
NO,KR,C,109336.18313801585
NO,KR,C,36958067.436616376
NO,KR,C,13032754.296284592
NO,KR,C,1386029.4687304928
NO,KR,C,5522631.630375258
NO,KR,C,1222580.2835809735
NO,KR,C,720194.381417284
NO,KR,C,106468.75589474915
NO,KR,C,247467.07358922958
NO,KR,C,12649219.96
NO,KR,C,3873049.711800087
NO,KR,R,11225140.439267626
NO,KR,C,4018454.792682838
NO,KR,C,1383785.9575301122
NO,KR,C,780007.783906213
NO,KR,C,1410178.939554453
NO,KR,K,14769306.470465047
NO,KR,C,21686.321323151362
NO,KR,C,9445886.648986364
NO,KR,K,380081.875757469
NO,KR,C,848476.9549530172
NO,KR,C,227829.36614326833
NO,KR,C,308824.08831895527
NO,KR,C,263842.22962918994
NO,KR,C,8208505.226316258
NO,KR,C,224722.17798010824
NO,KR,C,1653466.6487774206
NO,KR,C,1371228.9889361293
NO,KR,C,5765772.533462767
NO,KR,C,306519.051008749
NO,KR,C,8340824.183921657
NO,KR,C,49829.602742518924
NO,KR,C,2072768.9315115358
NO,KR,C,779411.7997279061
NO,KR,K,1212910.9769552706
NO,KR,C,17104298.990281284
NO,KR,C,224642.13417436718
NO,KR,C,392918.80861319
NO,KR,C,2044318.6433226466
NO,KR,C,1377462.0879520297
NO,KR,C,1484362.8361352552
NO,KR,C,9201778.43361081
NO,KR,C,8153875.380831471
NO,KR,H,5305077.494014864
NO,KR,C,2128559.2691249084
NO,KR,C,1061830.0294495523
NO,KR,C,1361321.62397209
NO,KR,C,54370377.10950365
NO,KR,C,1013409.345
NO,KR,C,341735.7803097129
NO,KR,C,506558.3039435309
NO,KR,C,2036129.698291347
NO,KR,C,397664.0513055742
NO,KR,C,2138661.9251740268
NO,KR,C,2395368.600683391
NO,KR,K,1371972.2671950436
NO,KR,C,6897452.9399999995
NO,KR,C,92229945.1008667
NO,KR,C,14250968.595
NO,KR,C,501714.3495360359
NO,KR,C,3019944.152991345
NO,KR,C,5440879.202845376
NO,KR,C,1820610.3561200846
NO,KR,C,323352.67255346774
NO,KR,C,893661.0966047394
NO,KR,C,736615.6259555104
NO,KR,C,6333916.89639101
NO,KR,C,59876596.085226014
NO,KR,C,1731197.424970529
NO,KR,C,14800779.134881502
NO,KR,F,28441534.91872221
NO,KR,C,5700730.169379753
NO,KR,C,877446.6210749733
NO,KR,K,1821625.124361843
NO,KR,K,1969025.0482873179
NO,KR,C,468264.24798198696
NO,KR,C,102841.40074077396
NO,KR,C,156657.98380265772
NO,KR,J,4057776.1804655762
NO,KW,I,12772959.575000001
NO,KY,L,204063397.42902097
NO,CN,A,141001.54310289762
NO,CN,C,16903820.751511622
NO,CN,C,183826.49325728416
NO,CN,C,655365.9307902039
NO,CN,K,298322.8708701021
NO,KY,D,3297423.4937368515
NO,KY,K,55191626.62554436
NO,CN,C,13761330.692691565
NO,CN,C,5243049.15353306
NO,CN,J,724259.0009702194
NO,CN,C,3033360.4008544493
NO,CN,G,631137.8410491835
NO,CN,L,1009227.4710423325
NO,CN,G,1994144.8037087943
NO,CN,C,4278538.7032865165
NO,KY,C,2310703.218751757
NO,CN,L,1840254.7815164016
NO,CN,C,20126901.58955077
NO,CN,B,2323108.678611994
NO,CN,C,1239416.4847646952
NO,KY,L,7610835.7291845735
NO,CN,I,7125186.1125
NO,CN,L,67589113.38856135
NO,CN,L,20573603.68376468
NO,CN,L,2903035.6610629247
NO,CN,C,2850899.6172113167
NO,KY,I,21042599.606513977
NO,CN,L,518051.9563855342
NO,CN,C,324447.0206125033
NO,CN,G,9097191.191006728
NO,CN,C,19865514.512019232
NO,CN,C,1969044.3512247528
NO,CN,C,8969239.053673292
NO,CN,K,1089209.6352813006
NO,CN,H,2530049.7563578133
NO,CN,G,1135081.2671393144
NO,CN,H,11876491.50490712
NO,CN,C,357351.55
NO,CN,G,9094160.222428178
NO,CN,L,35212658.476407334
NO,CN,C,1213488.5450197007
NO,CN,C,2452655.8064458463
NO,CN,G,733358.2611410379
NO,CN,C,263125.83517422527
NO,CN,C,1203041.903204588
NO,CN,L,106452812.33999999
NO,CN,C,12355621.776028464
NO,CN,C,4021574.826110794
NO,CN,C,14627119.026458304
NO,CN,J,1185747.6531173766
NO,CN,J,437839.45652431616
NO,CN,C,9071489.287645191
NO,CN,J,1748564.4345165382
NO,US,C,31499998.569488525
NO,CN,D,3631761.825287765
NO,CN,C,974078.8618276397
NO,CN,C,1351997.931975612
NO,CN,A,761413.1794544811
NO,KY,C,68169.6886995506
NO,CN,C,70932.97811862318
NO,CN,C,193317.38568174234
NO,CN,C,14692200.210046895
NO,CN,C,488747.1113670319
NO,CN,C,4808706.900580836
NO,CN,C,833734.0898015928
NO,CN,C,1123830.3795846794
NO,CN,C,69023.34909386515
NO,KY,J,5289417.474784851
NO,CN,C,15897730.219537616
NO,CN,G,3976262.7633288377
